title,photo,summary,published,link,category,source
"Vynucené přistání letadla v Minsku řídila KGB, odhalil běloruský dispečer",https://1gr.cz/fotky/idnes/21/121/cl6/DTT8ff95a_profimedia_0510254590.jpg,"Běloruský dispečer, který v květnu přiměl k přistání v Minsku letoun společnosti Ryanair s běloruským opozičním novinářem Ramanem Pratasevičem na palubě, utekl do Polska. Polským vyšetřovatelům vypověděl, že celou operaci řídil důstojník běloruské tajné služby KGB, uvedl list The New York Times. Informace si všímají také ruská, polská a nezávislá běloruská média.","Thu, 09 Dec 2021 09:08:00 GMT",https://www.idnes.cz/zpravy/zahranicni/raman-pratasevic-belorusko-letadlo-ryanair-opozice-pristani-alexandr-lukasenko-diktator-zadrzeni-kgb.A211209_093831_zahranicni_dtt#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Svět,idnes.cz
"Zkoušky by se mohly upravit při plošné uzávěře, řekl ministr Plaga",https://1gr.cz/fotky/idnes/21/103/cl6/BUR8efd4c_FCi3mqVWEAcyh3o.jpg,"Ministerstvo školství se nyní s ohledem na koronavirovou situaci nechystá upravit jarní přijímací, maturitní ani závěrečné zkoušky. Pokud by se plošně uzavřely školy, mohlo by podobně jako v minulém školním roce změnit termín, délku či obsah zkoušek, uvedl ministr školství Robert Plaga.","Thu, 09 Dec 2021 09:05:00 GMT",https://www.idnes.cz/zpravy/domaci/plaga-zkousky-covid-maturita-skoly-ministerstvo-skolstvi.A211209_095307_domaci_ihav#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Nikdo mě nepřeplatí, varuje O'Neal. Chce všechny prsteny legendy Russella",https://1gr.cz/fotky/idnes/21/113/cl6/TEN8fa0be_Z_84b800b337094e20a98a2b02d6462f78_0.jpg,"Do páteční aukce památečních předmětů basketbalové legendy Billa Russella hodlá aktivně vstoupit další slavný hráč - Shaquille O'Neal. Velmi aktivně... Čtyřnásobný vítěz NBA má zálusk hlavně na jedenáct mistrovských prstenů, které bývalý šampion s Bostonem dává do charitativní dražby.","Thu, 09 Dec 2021 09:01:00 GMT",https://www.idnes.cz/sport/basket/aukce-bill-russell-shaquille-o-neal.A211209_095719_sport-basket_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Máte čas do 20. prosince. Arizona dluží, hrozí, že nebude smět do domácí haly",https://1gr.cz/fotky/idnes/21/114/cl6/ROU8fc5e2_48e5de9d9d0e448ebe15dd88c9085c94_0.jpg,"Hokejistům Arizony hrozí, že nebudou moci hrát v Gila River Areně, kde normálně nastupují k zápasům NHL. Městu Glendale a společnosti spravující halu totiž Coyotes dluží 1,3 milionu dolarů (29 milionů korun). Částku musí splatit do 20. prosince. Vedení klubu uvedlo, že tak učiní, jelikož dluh vznikl omylem.","Thu, 09 Dec 2021 08:59:00 GMT",https://www.idnes.cz/hokej/nhl/arizona-coyotes-dluh-gila-river-arena-hokej-glendale.A211209_091822_nhl_huda#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
Čtyřem novinkám kin vévodí předělávka muzikálu West Side Story,https://1gr.cz/fotky/idnes/21/063/cl6/ZAR8c5edb_profimedia_0609382633.jpg,"S pandemickými limity a s blížícími se svátky ubrala kina na počtu premiér. Tentokrát nasazují pouze čtyři novinky, a to včetně Spielbergovy předělávky klasického muzikálu West Side Story.","Thu, 09 Dec 2021 08:55:00 GMT",https://www.idnes.cz/kultura/film-televize/kina-premiery-west-side-story.A211207_130912_filmvideo_spm#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Kultura,idnes.cz
"Dálnice D11 k Jaroměři se otevře už za týden, kamiony do města nesjedou",https://1gr.cz/fotky/idnes/21/121/cl6/KVI8ff91c_134820_4422418.jpg,"Řady aut a kamionů, které nyní projíždějí Jaroměří, se od příštího víkendu zkrátí. Už 17. prosince se mají pro řidiče otevřít dva nové úseky dálnice D11 z Hradce Králové do Jaroměře. Severní sjezd Jaroměře kamiony do města nepustí. Tamní kruháč bude pod dohledem kamer a bude ho hlídat dálniční policie.","Thu, 09 Dec 2021 08:53:00 GMT",https://www.idnes.cz/hradec-kralove/zpravy/dalnice-d11-jaromer-kamiony-severni-sjezd.A211209_640701_hradec-zpravy_kvi#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Bitva v F1: Verstappen koncovku nezvládá, Hamiltona hřejí zkušenosti",https://1gr.cz/fotky/idnes/20/072/cl6/ROU84a9c9_57f27a029ef3419ca66277aaa4edbf1d_0.jpg,"Říká se, že nejlepší z nejlepších ze sebe dostanou maximum pod tlakem. O Lewisi Hamiltonovi (36) s Maxem Verstappenem (24) to platí stoprocentně. Za posledních pět Velkých cen formule 1 právě oni dva pětkrát obsadili první a druhou příčku.","Thu, 09 Dec 2021 08:51:00 GMT",https://www.idnes.cz/sport/motorsport/lewis-hamilton-formule-1-max-verstappen-souboj-o-titul.A211208_184223_motorsport_ten#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Sníh komplikuje dopravu. Tvoří se kolony, kamiony nevyjedou kopce",https://1gr.cz/fotky/idnes/21/121/cl6/BUR8ff8fc_FGJhZx_XEAE94Z_.jpg,"Na většině území Česka začalo ve čtvrtek již brzy ráno sněžit, řidiči proto musí dbát zvýšené opatrnosti. Kvůli hustému sněžení se na jihu Moravy staly desítky dopravních nehod, většinou bez zranění. Autobusy veřejné dopravy mohou mít i hodinové zpoždění. Aktuálně je omezen provoz na dálnici D3 ve směru České Budějovice - Praha.","Thu, 09 Dec 2021 08:50:00 GMT",https://www.idnes.cz/zpravy/domaci/pocasi-snih-dopravni-informace-naledi-jih-moravy.A211209_070636_domaci_ajez#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
Bydlení na pětníku. V Depu ukázali inspiraci pro běžný život na pár metrech,https://1gr.cz/fotky/idnes/21/121/cl6/JZK8ff903_130310_11300013_1.jpg,"Minidomky, které zaberou málo prostoru, a přesto se v nich dá bydlet, se stále častěji prosazují v Plzeňském kraji. Tomuto fenoménu se věnoval letošní ročník festivalu Plzeň Design Week, kterým ožilo před několika dny plzeňské DEPO 2015.","Thu, 09 Dec 2021 08:41:00 GMT",https://www.idnes.cz/plzen/zpravy/depo-2015-design-week-inspirace-bydleni.A211209_084842_plzen-zpravy_jzk#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
OBRAZEM: V Barceloně odhalili zatím nejvyšší věž baziliky Sagrada Família,https://1gr.cz/fotky/idnes/21/121/cl6/HIG8ff927_53n_culture_sagradafamilia_1208_1h.jpg,"Několik tisíc lidí ve středu večer v Barceloně přihlíželo slavnostnímu odhalení nové věže Panny Marie na bazilice Sagrada Família, na jejímž vrcholku ve výšce 138 metrů se poprvé rozsvítila obrovská skleněná hvězda.","Thu, 09 Dec 2021 08:36:00 GMT",https://www.idnes.cz/cestovani/kolem-sveta/sagrada-familia-nova-vez-rozsviceni-barcelona-spanelsko-hvezda-gaudii.A211209_090507_kolem-sveta_hig/foto#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Cestování,idnes.cz
"Paliva v Česku výrazně zlevňují, pokles cen by měl pokračovat až do Vánoc",https://1gr.cz/fotky/idnes/21/121/cl6/VCJ8fd2fd_Stojannaerpacstanici.jpg,"Ceny pohonných hmot v Česku druhý týden za sebou klesly. Nejprodávanější benzin Natural 95 zlevnil proti minulé středě o 28 haléřů na průměrných 36,75 Kč/l. Nafta se prodává v průměru za 35,69 Kč/l, což je o deset haléřů méně než před týdnem. Vyplývá to z údajů společnosti CCS, která ceny pohonných hmot sleduje.","Thu, 09 Dec 2021 08:34:00 GMT",https://www.idnes.cz/ekonomika/domaci/benzin-nafta-cerpaci-stanice-cena-palivo-ropa.A211209_090154_ekonomika_mato#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Ekonomika,idnes.cz
"O hraní občas sním, říká bývalá dětská hvězda, která je lékařkou",https://1gr.cz/fotky/idnes/21/121/cl6/ZAR8ff453_kr.jpg,"Je někdejší dětskou hereckou hvězdou, kterou si diváci můžou pamatovat z filmů Babičky dobíjejte přesně!, Pavouk se smaragdovýma očima, Monika a hříbě s hvězdičkou nebo z pohádky Berenika. Kateřina Rusinová (46) se ovšem hraní už nevěnuje a je lékařkou. Medicínu a DAMU studovala současně.","Thu, 09 Dec 2021 08:31:00 GMT",https://www.idnes.cz/revue/spolecnost/katerina-rusinova-herecka-lekarka-paliativni-pece.A211208_115728_lidicky_zar#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Revue - Společnost,idnes.cz
"Firmy chtějí po radnicích kvůli cenám stavebnin víc peněz, Ostrov odmítl",https://1gr.cz/fotky/idnes/21/042/cl6/BA8ad4a5_093946_1203706_1.jpg,"Takřka tři miliony korun navíc chtěla po ostrovské radnici firma, která provádí rekonstrukci bazénu místního koupaliště. Navýšení ceny vysvětlovali manažeři společnosti stoupajícími cenami stavebního materiálu. Ostrovští radní jejich prosbu ovšem nevyslyšeli. A nejsou v tom zdaleka sami.","Thu, 09 Dec 2021 08:26:00 GMT",https://www.idnes.cz/karlovy-vary/zpravy/zakazky-stavebni-material-rekonstrukce-vyberove-rizeni-ekonomika.A211206_640158_vary-zpravy_ba#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Do Liberce se sjíždějí volejbalové velkokluby, Novara ukázala svou sílu",https://1gr.cz/fotky/idnes/21/121/cl6/ALD8ff415_215622_6142955_1.jpg,"Dva špičkové evropské volejbalové kluby v hale Dukly během tří dnů. Volejbalistky Liberce prohrály v úterý večer s italskou Novarou v Lize mistryň 0:3, liberečtí muži hostí ve čtvrtek od 18 hodin v odvetě 3. kola Poháru CEV polský Belchatów.","Thu, 09 Dec 2021 08:24:00 GMT",https://www.idnes.cz/sport/volejbal/dukla-liberec-liga-mistryn-pohar-cev.A211209_091939_volejbal_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
Viagrou proti Alzheimerově chorobě. Lék podle vědců snižuje riziko onemocnění,https://1gr.cz/fotky/idnes/19/013/cl6/LIN78e925_profimedia_0041310906.jpg,"Viagra, lék používaný pro zlepšení erekce, možná snižuje riziko propuknutí Alzheimerovy choroby. Zjistili to v nové studii vědci z amerického Clevelandu, kteří zkoumali statistická data sedmi milionů pacientů a došli k závěru, že u uživatelů viagry existuje o 69 procent nižší riziko demence. Podle expertů jsou výsledky slibné, možný účinek viagry ale musí potvrdit klinické testy.","Thu, 09 Dec 2021 08:24:00 GMT",https://www.idnes.cz/zpravy/zahranicni/viagra-alzheimerova-choroba-demence-lek-lecba.A211209_084952_zahranicni_dtt#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Svět,idnes.cz
"Babiš ocení vojáky za pomoc při pandemii, dostanou medaili Karla Kramáře",https://1gr.cz/fotky/idnes/21/112/cl6/IHA8f5cf7_Praha111121PETR40.jpg,Několik desítek vojáků bude ve čtvrtek na pražském Vítkově oceněno za pomoc v boji s koronavirovou pandemií. Premiér v demisi Andrej Babiš jim udělí medaili Karla Kramáře. Zástupci končící vlády chtějí zároveň armádě za její nasazení poděkovat.,"Thu, 09 Dec 2021 08:09:00 GMT",https://www.idnes.cz/zpravy/domaci/vojaci-pandemie-pomoc-covid-babis-vitkov-medaile-karla-kramare.A211209_085512_domaci_ihav#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Sparťan Krejčí před Bröndby: Beru, že musím hrát vzadu. Ale ofenziva mi chybí",https://1gr.cz/fotky/idnes/21/111/cl6/VP28f36c5_5891b27565354d658c1977f47a3fd176_0.jpg,"Když se vydá dopředu, dostává se do šancí, nebezpečných zakončení. Ale v poslední době to u sparťanského fotbalisty Ladislava Krejčího tak často nebývá. Musí hrát v obraně. „To víte, že mi to chybí. Góly jsou příjemné,“ říká mladší ze sparťanských Krejčích.","Thu, 09 Dec 2021 07:59:00 GMT",https://www.idnes.cz/fotbal/pohary/ladislav-krejci-mladsi-sparta-brondby-kodan-evropska-liga.A211208_165300_fot_pohary_min#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
Horácké muzeum láká na vánoční pohodu od Josefa Lady,https://1gr.cz/fotky/idnes/21/121/cl6/EVS8ff412_lada6.jpg,Horácké muzeum v Novém Městě na Moravě se zahalilo do atmosféry blížících se vánočních svátků a bělostné zimy. A to zimy doslova ladovské. Stejně jako v minulých letech je v muzeu na nadcházející týdny přichystaná tematická vánoční výstava.,"Thu, 09 Dec 2021 07:56:00 GMT",https://www.idnes.cz/jihlava/zpravy/muzeum-nove-mesto-na-morave-josef-lady-vanocni-vystava.A211208_640592_jihlava-zpravy_evs#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
Volejbalistky Olomouce trápily giganta: Výsledek vůbec neodpovídá,https://1gr.cz/fotky/idnes/21/121/cl6/TEN8ff10e_201554_VOL_0334_CEV.jpg,"Na palubovce lídra francouzské nejvyšší soutěže a jednoho z nejmovitějších klubů Evropy se v úvodním utkání osmifinále poháru CEV Cup představily volejbalistky Univerzity Palackého Olomouc. Tým Volero Le Cannet prošpikovaný špičkovými legionářkami v čele s českou reprezentantkou Michaelou Mlejnkovou musel proti outsiderovi z Hané pořádně zabojovat, nakonec však podle očekávání zvítězil 3:0.","Thu, 09 Dec 2021 07:54:00 GMT",https://www.idnes.cz/sport/volejbal/olomouc-volero-le-cannet-pohar-cev.A211209_085150_volejbal_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
Pardubický Nakládal po otočce s Plzní: Vyrovnání bylo otázkou času,https://1gr.cz/fotky/idnes/21/121/cl6/TEN8ff0f1_p2021120708512.jpg,"Jeho tvrdá rána příklepem v power play 43 vteřin před koncem základní hrací doby zachránila hokejistům Pardubic minimálně bod, druhý potom Jakub Nakládal s Dynamem v úterní předehrávce s Plzní vyválčil v nájezdech.","Thu, 09 Dec 2021 07:43:00 GMT",https://www.idnes.cz/hokej/extraliga/pardubice-plzen-jakub-nakladal.A211209_640726_hokej_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
Spěšný vlak na Lysou horu. Změny v dopravě v kraji cílí na turisty,https://1gr.cz/fotky/idnes/21/092/cl6/JOG8dfe02_180837_14371000.jpg,"Na výraznou změnu v jízdě vlaků si musí od neděle zvyknout cestující na trase mezi Ostravou, Frýdkem-Místkem a Frýdlantem nad Ostravicí. Mimo špičku, kdy zde vlaky budou i nadále jezdit každou půlhodinu, se doba odjezdů vlaků v obou směrech posune o půl hodiny.","Thu, 09 Dec 2021 07:42:00 GMT",https://www.idnes.cz/ostrava/zpravy/zmena-jizdnich-radu-moravskoslezsky-kraj-turista-beskydy.A211209_640790_ostrava-zpravy_pjen#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
Energetickou krizi chtějí města v kraji řešit solárními panely na střechách,https://1gr.cz/fotky/idnes/21/093/cl6/LUH8e3e85_Depositphotos_370274272_xl_2015.jpg,"S obavami vyhlížejí do nového roku vedení měst a obcí ve Zlínském kraji. I když je energetická krize teprve na počátku, radnice se snaží nepříznivý vývoj řešit hledáním alternativních zdrojů. Jedním z řešení, jež by mohla ulevit rozpočtům, je solární energie, konkrétně kolektory na střechách.","Thu, 09 Dec 2021 07:42:00 GMT",https://www.idnes.cz/zlin/zpravy/kraj-radnice-poridi-solarni-panely-energeticka-krize-strechy.A211130_639091_zlin-zpravy_hoo#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Jablonec nad Nisou je vyčištěný od hazardu, mizí poslední hrací automaty",https://1gr.cz/fotky/idnes/21/121/cl6/TM8ff8cc_kasino.jpg,"Jablonec nad Nisou se od 16. prosince stane jediným větším městem v Libereckém kraji, kde výherní hrací automaty musejí zůstat vypnuté. V ten den doběhne smlouva poslednímu kasinu v Lidické ulici a tříletá „doba hájení“. Finišuje tak proces mýcení hazardu, který se rozhýbal po referendu v roce 2018, ve kterém místní odmítli forbesy.","Thu, 09 Dec 2021 07:22:00 GMT",https://www.idnes.cz/liberec/zpravy/hazard-jablonec-konec-hraci-automaty-vyhlaska-referendum.A211209_073454_liberec-zpravy_tm#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Chytil bodoval za Rangers, Pastrňák asistoval u jediné trefy Bostonu",https://1gr.cz/fotky/idnes/21/121/cl6/PAR8ff890_3b3ed3060e924b528861960f119a75e6_0.jpg,Hokejový útočník Filip Chytil se po odmlce připomněl bilancí gólu a jedné asistence v zápase Rangers proti Coloradu. Hosté si však z ledu Madison Square Garden odvezli oba body po triumfu 7:3. Naopak své fanoušky potěšil Vancouver po výhře 2:1 ze samostatných nájezdů nad Bostonem. Za hosty v řádné hrací době u jejich jediné branky asistoval David Pastrňák.,"Thu, 09 Dec 2021 07:21:00 GMT",https://www.idnes.cz/hokej/nhl/vysledky-nhl.A211209_072233_nhl_mkr#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Máme ještě šanci, burcuje Hübschman. V Kluži musí Jablonec bodovat a čekat",https://1gr.cz/fotky/idnes/21/092/cl6/VP28e26ae_212317_2538385_1.jpg,"Fotbalisté FK Jablonec uzavřou boje ve skupině D Evropské konferenční ligy zápasem v rumunské Kluži a stále si drží šanci na senzační postup do jarní fáze. Situaci ale nemají ve svých rukách. Aktuálně jsou třetí o bod za dánským Randersem, se kterým si to na dálku rozdají o druhé postupové místo.","Thu, 09 Dec 2021 07:16:00 GMT",https://www.idnes.cz/fotbal/pohary/konferencni-liga-kluz-jablonec.A211209_081617_fot_pohary_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Jokič velel útoku Denveru na New Orleans, Satoranský moc šancí nedostal",https://1gr.cz/fotky/idnes/21/121/cl6/PAR8ff8b6_0adf1d78dd9f4561aa98d86031dc7271_0.jpg,"Triple double Nikoly Jokiče podtrhl v NBA vítězství Denveru v New Orleans 120:114 po prodloužení, srbský basketbalista se blýskl 39 body, 11 doskoky a 11 asistencemi. Tomáš Satoranský se v dresu domácích objevil na hřišti na necelých šest minut a dal 2 body.","Thu, 09 Dec 2021 07:08:00 GMT",https://www.idnes.cz/sport/basket/vysledky-nba.A211209_071626_sport-basket_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Operace odložené za covidu nedoženeme, někteří lidé zemřou, říká lékař Špičák",https://1gr.cz/fotky/idnes/19/091/cl6/JB7dd3bb_1.jpg,"Pokles vyšetření i operačních zákroků během pandemie je očividný. Výpadek se nedá snadno nahradit, nemůžeme začít vyšetřovat více lidí ani operovat rychleji, řekl v rozhovoru pro iDNES.cz gastroenterolog Julius Špičák. Pokud provedeme o deset procent transplantací jater méně, těch deset procent čekatelů se bohužel transplantace nemusí dožít.","Thu, 09 Dec 2021 07:07:00 GMT",https://www.idnes.cz/zpravy/domaci/julius-spicak-ikem-lekar-gastroenterologie-rozhovor-pandemie-operace.A211208_102118_domaci_klf#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Domov,idnes.cz
"Animátor by měl vědět, kdy může být líný a ušetřit si práci, říká Podskalská",https://1gr.cz/fotky/idnes/21/072/cl6/SPM8cba32_pod.jpg,"Kde je řeč o současné české animované tvorbě, tam padají superlativy. Mnohdy také v souvislosti se jménem studentky FAMU Anny Podskalské. Ta na sebe už v létě upozornila filmem Rudé boty, který byl uveden na festivalu v Cannes. Nyní je v kinech k vidění snímek Přes hranici, na kterém pracovala v týmu režisérky Florence Miailhe, držitelky ceny César.","Thu, 09 Dec 2021 07:04:00 GMT",https://www.idnes.cz/kultura/film-televize/anna-podskalska-animace-pres-hranici-rude-boty-famu.A211208_181035_filmvideo_kiz#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Kultura,idnes.cz
Pardubickým basketbalistům od nervů s Kolínem pomohly i skvělé trojky,https://1gr.cz/fotky/idnes/21/121/cl6/TEN8ff4ec_pardubice_4_12851749.jpg,"Byl to spíš jen drobný rozmar, když se trenér pardubických basketbalistů Dino Repeša přihlásil o time out dvě vteřiny před závěrečným klaksonem. V tu chvíli už totiž dobře věděl, že jeho tým nad Kolínem ve středeční dohrávce 11. kola zvítězí: finální skóre znělo 90:86 pro Beksu.","Thu, 09 Dec 2021 06:50:00 GMT",https://www.idnes.cz/sport/basket/pardubice-kolin-dino-repesa.A211209_640729_sport-basket_par#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Sport,idnes.cz
"Sly ztratil Robbieho, jamajská legenda reggae podlehla nemoci",https://1gr.cz/fotky/idnes/19/081/cl6/TS7d0e64_profimedia_0399071348.jpg,"Ve věku 68 let zemřel hudebník Robbie Shakespeare, oznámila jamajská ministryně kultury, která jej zároveň označila za jednoho z největších jamajských hudebníků. Baskytarista a člen reggae dua Sly & Robbie zesnul ve středu na americké Floridě, kde byl podle serveru BBC News hospitalizován kvůli operaci ledvin.","Thu, 09 Dec 2021 06:33:00 GMT",https://www.idnes.cz/kultura/hudba/zemrel-hudebnik-robbie-shakespeare-reggae-sly-and-robbie.A211209_064857_hudba_ajez#utm_source=rss&utm_medium=feed&utm_campaign=idnes&utm_content=main,Kultura,idnes.cz
"Mohla za to KGB, odhalil běloruský dispečer tajemství vynuceného přistání Ryanairu v Minsku",https://1gr.cz/fotky/idnes/21/121/cl6/DTT8ff95a_profimedia_0510254590.jpg,"Běloruský dispečer, který v květnu přiměl k přistání v Minsku letoun společnosti Ryanair s běloruským opozičním novinářem Ramanem Pratasevičem na palubě, utekl do Polska. Polským vyšetřovatelům vypověděl, že celou operaci řídil důstojník běloruské tajné služby KGB, uvedl list The New York Times. Informace si všímají také ruská, polská a nezávislá běloruská média.","Thu, 09 Dec 2021 09:11:11 GMT",https://www.lidovky.cz/svet/raman-pratasevic-belorusko-letadlo-ryanair-opozice-pristani-alexandr-lukasenko-diktator-zadrzeni-kgb.A211209_101111_ln_zahranici_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
"Očkování pro sestry by mělo být povinné, říká jejich prezidentka. ‚Znají jej i v případě jiných nemocí‘",https://1gr.cz/fotky/idnes/21/113/cl6/JB84ba23_dsc02888.jpg,"Bezmála pětina zdravotních sester stále není očkovaná. Některé covid prodělaly, pro jiné je brzdou jejich zdravotní stav. I mezi nimi se ale nachází odmítači podléhající dezinformacím. „Zaujaly nějaký postoj a teď je jim třeba trapné ho změnit,“ říká v rozhovoru pro Lidovky.cz Martina Šochmanová, prezidentka České asociace sester, náměstkyně ředitele pro ošetřovatelskou péči a kvalitu a hlavní sestra IKEM.","Thu, 09 Dec 2021 08:50:00 GMT",https://www.lidovky.cz/domov/neverim-ze-by-sestry-hromadne-odesly-v-pripade-povinneho-ockovani-rika-jejich-prezidentka-sama-jej-p.A211209_093336_ln_domov_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Sníh komplikuje dopravu, padá na většině území Česka. Tvoří se kolony, kamiony nevyjedou kopce",https://1gr.cz/fotky/idnes/21/121/cl6/BUR8ff8fc_FGJhZx_XEAE94Z_.jpg,"Na většině území Česka začalo ve čtvrtek již brzy ráno sněžit, řidiči proto musí dbát zvýšené opatrnosti. Kvůli hustému sněžení se na jihu Moravy staly desítky dopravních nehod, většinou bez zranění. Autobusy veřejné dopravy mohou mít i hodinové zpoždění. Aktuálně je omezen provoz na dálnici D3 ve směru České Budějovice - Praha.","Thu, 09 Dec 2021 08:50:00 GMT",https://www.lidovky.cz/domov/pocasi-snih-dopravni-informace-naledi-jih-moravy.A211209_083346_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
VIDEO: Překrásná podívaná. V Barceloně slavnostně odhalili novou věž baziliky Sagrada Família,https://1gr.cz/fotky/lidovky/21/121/cl6/RKJ8ff921_39N_CULTURE_SAGRADAFAMILIA_1208_1I.JPG,"Několik tisíc lidí ve středu večer v Barceloně přihlíželo slavnostnímu odhalení nové věže baziliky Sagrada Família, na jejímž vrcholku ve výšce 138 metrů se poprvé rozsvítila obrovská skleněná hvězda.","Thu, 09 Dec 2021 08:10:00 GMT",https://www.lidovky.cz/svet/video-prekrasna-podivana-v-barcelone-slavnostne-odhalili-novou-vez-baziliky-sagrada-familia.A211209_090520_ln_zahranici_rkj#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Svět,lidovky.cz
"Až do konce týdne bude víc sněžit. Denní teploty kolem nuly, v noci mráz",https://1gr.cz/fotky/idnes/21/113/cl6/ZDO8fbc90_133904_8453172.jpg,"Východní část Česka ve čtvrtek podle předpovědi ČHMÚ zasype sníh, zejména na jihovýchodě Moravy může napadnout až 25 centimetrů. V západní části země bude sněžit méně. V noci na pátek budou srážky ustávat. Noční teploty se budou do příštího týdne pohybovat od 0 do -5 stupňů, přes den pak kolem nuly.","Thu, 09 Dec 2021 06:33:00 GMT",https://www.lidovky.cz/domov/pocasi-snih-zima-cesky-hydrometeorologicky-ustav.A211209_073335_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Počet nově nakažených stále klesá, nyní přibylo ‚jen‘ 16 179 případů. Snížilo se i incidenční číslo",https://1gr.cz/fotky/idnes/21/081/cl6/LUH8cda92_shutterstock_1844546086.jpg,"Počet nových případů nákazy covidem v Česku klesl v mezitýdenním srovnání už sedmý den po sobě. Ve středu přibylo 16 179 případů, asi o pět tisíc méně než minulou středu. Incidenční číslo se poprvé od 21. listopadu dostalo pod hodnotu 1 000. V nemocnicích je s covidem 6 478 pacientů, což je nejméně v prosinci. V těžkém stavu je 1 072 z nich.","Thu, 09 Dec 2021 06:15:51 GMT",https://www.lidovky.cz/domov/covid-koronavirus-statistika-cesko-nakaza.A211209_071551_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Domov,lidovky.cz
"Biden zahájí summit pro demokracii, Francie odtajní priority pro vedení EU a Zeman přijme Stanjuru se Šalomounem",https://1gr.cz/fotky/idnes/21/092/cl6/AHA8e20ff_pppwas60_usa_biden_0915_11_1.jpg,RANNÍ BRIEFING. Editoři serveru Lidovky.cz pro vás připravili přehled nejočekávanějších událostí dne. Co se bude dít?,"Thu, 09 Dec 2021 04:00:00 GMT",https://www.lidovky.cz/briefing/co-se-bude-dit-ve-ctvrtek.A211209_015536_ln_briefing_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,Události - Briefing,lidovky.cz
